Time,Voltage
69.556,1.824
69.566,1.824
69.576,1.824
69.586,1.824
69.596,1.824
69.606,1.824
69.616,1.824
69.626,1.824
69.636,1.824
69.646,1.824
69.656,1.824
69.666,1.824
69.676,1.823
69.686,1.823
69.696,1.824
69.706,1.824
69.716,1.823
69.726,1.823
69.736,1.823
69.746,1.823
69.756,1.823
69.766,1.823
69.776,1.823
69.786,1.823
69.796,1.823
69.806,1.823
69.816,1.823
69.826,1.823
69.836,1.823
69.846,1.823
69.856,1.822
69.866,1.823
69.876,1.822
69.886,1.822
69.896,1.823
69.906,1.822
69.916,1.822
69.926,1.822
69.936,1.822
69.946,1.822
69.956,1.822
69.966,1.822
69.976,1.822
69.986,1.822
69.996,1.822
70.006,1.822
70.016,1.822
70.026,1.822
70.036,1.822
70.046,1.822
70.056,1.822
70.066,1.822
70.076,1.822
70.086,1.821
70.096,1.821
70.106,1.821
70.116,1.822
70.126,1.821
70.136,1.821
70.146,1.821
70.156,1.821
70.166,1.821
70.176,1.821
70.186,1.821
70.196,1.821
70.206,1.821
70.216,1.821
70.226,1.821
70.236,1.821
70.246,1.821
70.256,1.82
70.266,1.821
70.276,1.821
70.286,1.82
70.296,1.821
70.306,1.82
70.316,1.821
70.326,1.82
70.336,1.82
70.346,1.82
70.356,1.82
70.366,1.82
70.376,1.82
70.386,1.82
70.396,1.82
70.406,1.82
70.416,1.82
70.426,1.82
70.436,1.82
70.446,1.82
70.456,1.82
70.466,1.819
70.476,1.82
70.486,1.82
70.496,1.82
70.506,1.819
70.516,1.819
70.526,1.819
70.536,1.819
70.546,1.819
70.556,1.819
70.566,1.819
70.576,1.819
70.586,1.819
70.596,1.819
70.606,1.819
70.616,1.819
70.626,1.819
70.636,1.819
70.646,1.819
70.656,1.819
70.666,1.819
70.676,1.819
70.686,1.819
70.696,1.819
70.706,1.819
70.716,1.818
70.726,1.818
70.736,1.818
70.746,1.818
70.756,1.818
70.766,1.818
70.776,1.818
70.786,1.818
70.796,1.818
70.806,1.818
70.816,1.818
70.826,1.818
70.836,1.818
70.846,1.817
70.856,1.818
70.866,1.818
70.876,1.818
70.886,1.817
70.896,1.818
70.906,1.817
70.916,1.818
70.926,1.817
70.936,1.817
70.946,1.817
70.956,1.817
70.966,1.817
70.976,1.817
70.986,1.817
70.996,1.817
71.006,1.817
71.016,1.817
71.026,1.817
71.036,1.817
71.046,1.817
71.056,1.817
71.066,1.817
71.076,1.817
71.086,1.817
71.096,1.816
71.106,1.817
71.116,1.816
71.126,1.817
71.136,1.816
71.146,1.817
71.156,1.816
71.166,1.817
71.176,1.816
71.186,1.816
71.196,1.816
71.206,1.816
71.216,1.816
71.226,1.816
71.236,1.816
71.246,1.816
71.256,1.816
71.266,1.816
71.276,1.816
71.286,1.815
71.296,1.815
71.306,1.816
71.316,1.816
71.326,1.815
71.336,1.816
71.346,1.815
71.356,1.815
71.366,1.815
71.376,1.815
71.386,1.815
71.396,1.815
71.406,1.815
71.416,1.815
71.426,1.815
71.436,1.815
71.446,1.815
71.456,1.815
71.466,1.814
71.476,1.815
71.486,1.815
71.496,1.815
71.506,1.815
71.516,1.815
71.526,1.815
71.536,1.815
71.546,1.814
71.556,1.814
71.566,1.815
71.576,1.814
71.586,1.814
71.596,1.815
71.606,1.814
71.616,1.814
71.626,1.814
71.636,1.814
71.646,1.814
71.656,1.814
71.666,1.814
71.676,1.814
71.686,1.814
71.696,1.814
71.706,1.814
71.716,1.814
71.726,1.813
71.736,1.813
71.746,1.813
71.756,1.814
71.766,1.813
71.776,1.813
71.786,1.813
71.796,1.814
71.806,1.813
71.816,1.813
71.826,1.813
71.836,1.813
71.846,1.813
71.856,1.814
71.866,1.813
71.876,1.813
71.886,1.813
71.896,1.813
71.906,1.813
71.916,1.813
71.926,1.813
71.936,1.813
71.946,1.813
71.956,1.813
71.966,1.813
71.976,1.813
71.986,1.813
71.996,1.813
72.006,1.813
72.016,1.813
72.026,1.812
72.036,1.812
72.046,1.813
72.056,1.813
72.066,1.812
72.076,1.812
72.086,1.812
72.096,1.812
72.106,1.813
72.116,1.812
72.126,1.812
72.136,1.812
72.146,1.812
72.156,1.812
72.166,1.812
72.176,1.812
72.186,1.812
72.196,1.812
72.206,1.812
72.216,1.812
72.226,1.812
72.236,1.812
72.246,1.812
72.256,1.812
72.266,1.812
72.276,1.811
72.286,1.811
72.296,1.812
72.306,1.811
72.316,1.811
72.326,1.811
72.336,1.812
72.346,1.811
72.356,1.811
72.366,1.811
72.376,1.811
72.386,1.811
72.396,1.811
72.406,1.811
72.416,1.811
72.426,1.811
72.436,1.811
72.446,1.811
72.456,1.811
72.466,1.81
72.476,1.81
72.486,1.811
72.496,1.811
72.506,1.81
72.516,1.81
72.526,1.81
72.536,1.81
72.546,1.811
72.556,1.81
72.566,1.81
72.576,1.81
72.586,1.81
72.596,1.81
72.606,1.81
72.616,1.81
72.626,1.81
72.636,1.809
72.646,1.809
72.656,1.81
72.666,1.81
72.676,1.81
72.686,1.81
72.696,1.81
72.706,1.81
72.716,1.809
72.726,1.81
72.736,1.809
72.746,1.81
72.756,1.809
72.766,1.809
72.776,1.809
72.786,1.809
72.796,1.809
72.806,1.809
72.816,1.809
72.826,1.809
72.836,1.809
72.846,1.809
72.856,1.809
72.866,1.809
72.876,1.809
72.886,1.809
72.896,1.808
72.906,1.808
72.916,1.809
72.926,1.808
72.936,1.808
72.946,1.809
72.956,1.809
72.966,1.808
72.976,1.808
72.986,1.808
72.996,1.809
73.006,1.809
73.016,1.808
73.026,1.808
73.036,1.808
73.046,1.808
73.056,1.808
73.066,1.808
73.076,1.808
73.086,1.808
73.096,1.808
73.106,1.808
73.116,1.808
73.126,1.808
73.136,1.808
73.146,1.808
73.156,1.807
73.166,1.808
73.176,1.807
73.186,1.807
73.196,1.807
73.206,1.808
73.216,1.808
73.226,1.807
73.236,1.807
73.246,1.807
73.256,1.807
73.266,1.807
73.276,1.807
73.286,1.807
73.296,1.807
73.306,1.807
73.316,1.807
73.326,1.807
73.336,1.807
73.346,1.807
73.356,1.807
73.366,1.806
73.376,1.806
73.386,1.807
73.396,1.806
73.406,1.806
73.416,1.806
73.426,1.806
73.436,1.806
73.446,1.806
73.456,1.806
73.466,1.806
73.476,1.806
73.486,1.806
73.496,1.806
73.506,1.806
73.516,1.806
73.526,1.806
73.536,1.806
73.546,1.806
73.556,1.806
73.566,1.806
73.576,1.806
73.586,1.806
73.596,1.806
73.606,1.806
73.616,1.805
73.626,1.806
73.636,1.805
73.646,1.805
73.656,1.805
73.666,1.805
73.676,1.805
73.686,1.805
73.696,1.805
73.706,1.805
73.716,1.805
73.726,1.805
73.736,1.805
73.746,1.805
73.756,1.805
73.766,1.805
73.776,1.805
73.786,1.805
73.796,1.805
73.806,1.805
73.816,1.805
73.826,1.805
73.836,1.805
73.846,1.805
73.856,1.805
73.866,1.804
73.876,1.805
73.886,1.804
73.896,1.805
73.906,1.804
73.916,1.805
73.926,1.804
73.936,1.804
73.946,1.804
73.956,1.804
73.966,1.804
73.976,1.804
73.986,1.804
73.996,1.804
74.006,1.804
74.016,1.804
74.026,1.804
74.036,1.804
74.046,1.804
74.056,1.804
74.066,1.804
74.076,1.804
74.086,1.803
74.096,1.804
74.106,1.803
74.116,1.804
74.126,1.804
74.136,1.803
74.146,1.803
74.156,1.803
74.166,1.803
74.176,1.803
74.186,1.804
74.196,1.803
74.206,1.803
74.216,1.804
74.226,1.803
74.236,1.803
74.246,1.803
74.256,1.803
74.266,1.803
74.276,1.803
74.286,1.803
74.296,1.802
74.306,1.803
74.316,1.803
74.326,1.803
74.336,1.803
74.346,1.802
74.356,1.802
74.366,1.803
74.376,1.802
74.386,1.803
74.396,1.802
74.406,1.803
74.416,1.802
74.426,1.802
74.436,1.802
74.446,1.802
74.456,1.802
74.466,1.802
74.476,1.802
74.486,1.802
74.496,1.802
74.506,1.802
74.516,1.802
74.526,1.802
74.536,1.802
74.546,1.802
74.556,1.802
74.566,1.802
74.576,1.802
74.586,1.802
74.596,1.801
74.606,1.801
74.616,1.802
74.626,1.801
74.636,1.801
74.646,1.801
74.656,1.801
74.666,1.801
74.676,1.802
74.686,1.801
74.696,1.801
74.706,1.801
74.716,1.801
74.726,1.801
74.736,1.801
74.746,1.801
74.756,1.801
74.766,1.801
74.776,1.801
74.786,1.801
74.796,1.801
74.806,1.801
74.816,1.801
74.826,1.801
74.836,1.801
74.846,1.801
74.856,1.801
74.866,1.801
74.876,1.801
74.886,1.801
74.896,1.801
74.906,1.801
74.916,1.801
74.926,1.8
74.936,1.8
74.946,1.8
74.956,1.8
74.966,1.801
74.976,1.8
74.986,1.8
74.996,1.8
75.006,1.8
75.016,1.8
75.026,1.8
75.036,1.8
75.046,1.8
75.056,1.8
75.066,1.8
75.076,1.8
75.086,1.8
75.096,1.8
75.106,1.8
75.116,1.8
75.126,1.8
75.136,1.8
75.146,1.8
75.156,1.8
75.166,1.8
75.176,1.799
75.186,1.8
75.196,1.8
75.206,1.8
75.216,1.8
75.226,1.799
75.236,1.799
75.246,1.799
75.256,1.799
75.266,1.799
75.276,1.799
75.286,1.799
75.296,1.799
75.306,1.799
75.316,1.799
75.326,1.799
75.336,1.799
75.346,1.799
75.356,1.799
75.366,1.799
75.376,1.799
75.386,1.799
75.396,1.799
75.406,1.799
75.416,1.799
75.426,1.798
75.436,1.799
75.446,1.799
75.456,1.798
75.466,1.799
75.476,1.798
75.486,1.798
75.496,1.799
75.506,1.798
75.516,1.798
75.526,1.799
75.536,1.798
75.546,1.798
75.556,1.798
75.566,1.798
75.576,1.798
75.586,1.798
75.596,1.797
75.606,1.798
75.616,1.798
75.626,1.798
75.636,1.798
75.646,1.798
75.656,1.798
75.666,1.798
75.676,1.798
75.686,1.798
75.696,1.797
75.706,1.798
75.716,1.797
75.726,1.798
75.736,1.797
75.746,1.797
75.756,1.797
75.766,1.797
75.776,1.797
75.786,1.797
75.796,1.797
75.806,1.797
75.816,1.797
75.826,1.797
75.836,1.797
75.846,1.797
75.856,1.797
75.866,1.797
75.876,1.797
75.886,1.797
75.896,1.797
75.906,1.797
75.916,1.797
75.926,1.797
75.936,1.797
75.946,1.797
75.956,1.797
75.966,1.796
75.976,1.797
75.986,1.796
75.996,1.797
76.006,1.797
76.016,1.797
76.026,1.797
76.036,1.796
76.046,1.797
76.056,1.796
76.066,1.796
76.076,1.796
76.086,1.796
76.096,1.796
76.106,1.796
76.116,1.796
76.126,1.796
76.136,1.796
76.146,1.796
76.156,1.796
76.166,1.796
76.176,1.796
76.186,1.795
76.196,1.795
76.206,1.795
76.216,1.796
76.226,1.796
76.236,1.795
76.246,1.795
76.256,1.795
76.266,1.795
76.276,1.795
76.286,1.795
76.296,1.795
76.306,1.795
76.316,1.795
76.326,1.795
76.336,1.795
76.346,1.795
76.356,1.795
76.366,1.795
76.376,1.795
76.386,1.795
76.396,1.795
76.406,1.795
76.416,1.795
76.426,1.794
76.436,1.795
76.446,1.794
76.456,1.794
76.466,1.795
76.476,1.795
76.486,1.795
76.496,1.795
76.506,1.794
76.516,1.795
76.526,1.794
76.536,1.794
76.546,1.794
76.556,1.794
76.566,1.794
76.576,1.795
76.586,1.794
76.596,1.794
76.606,1.794
76.616,1.794
76.626,1.794
76.636,1.794
76.646,1.794
76.656,1.794
76.666,1.794
76.676,1.794
76.686,1.794
76.696,1.794
76.706,1.794
76.716,1.794
76.726,1.793
76.736,1.793
76.746,1.794
76.756,1.794
76.766,1.793
76.776,1.794
76.786,1.793
76.796,1.793
76.806,1.794
76.816,1.794
76.826,1.793
76.836,1.793
76.846,1.793
76.856,1.793
76.866,1.793
76.876,1.793
76.886,1.793
76.896,1.793
76.906,1.793
76.916,1.793
76.926,1.793
76.936,1.793
76.946,1.793
76.956,1.793
76.966,1.793
76.976,1.793
76.986,1.793
76.996,1.793
77.006,1.793
77.016,1.793
77.026,1.792
77.036,1.793
77.046,1.792
77.056,1.793
77.066,1.792
77.076,1.792
77.086,1.792
77.096,1.793
77.106,1.792
77.116,1.792
77.126,1.792
77.136,1.792
77.146,1.792
77.156,1.792
77.166,1.792
77.176,1.792
77.186,1.792
77.196,1.792
77.206,1.792
77.216,1.792
77.226,1.792
77.236,1.792
77.246,1.792
77.256,1.792
77.266,1.791
77.276,1.792
77.286,1.792
77.296,1.792
77.306,1.791
77.316,1.792
77.326,1.792
77.336,1.791
77.346,1.792
77.356,1.791
77.366,1.792
77.376,1.791
77.386,1.791
77.396,1.791
77.406,1.791
77.416,1.791
77.426,1.791
77.436,1.791
77.446,1.791
77.456,1.791
77.466,1.791
77.476,1.79
77.486,1.791
77.496,1.791
77.506,1.79
77.516,1.791
77.526,1.791
77.536,1.791
77.546,1.79
77.556,1.791
77.566,1.79
77.576,1.791
77.586,1.79
77.596,1.79
77.606,1.79
77.616,1.79
77.626,1.79
77.636,1.79
77.646,1.79
77.656,1.79
77.666,1.79
77.676,1.79
77.686,1.79
77.696,1.79
77.706,1.79
77.716,1.79
77.726,1.789
77.736,1.79
77.746,1.79
77.756,1.79
77.766,1.79
77.776,1.79
77.786,1.79
77.796,1.79
77.806,1.79
77.816,1.79
77.826,1.789
77.836,1.789
77.846,1.789
77.856,1.789
77.866,1.789
77.876,1.79
77.886,1.789
77.896,1.79
77.906,1.789
77.916,1.789
77.926,1.789
77.936,1.789
77.946,1.789
77.956,1.789
77.966,1.789
77.976,1.789
77.986,1.789
77.996,1.789
78.006,1.789
78.016,1.789
78.026,1.789
78.036,1.789
78.046,1.789
78.056,1.789
78.066,1.789
78.076,1.789
78.086,1.789
78.096,1.789
78.106,1.789
78.116,1.789
78.126,1.789
78.136,1.789
78.146,1.789
78.156,1.788
78.166,1.789
78.176,1.789
78.186,1.789
78.196,1.788
78.206,1.788
78.216,1.788
78.226,1.789
78.236,1.789
78.246,1.788
78.256,1.788
78.266,1.788
78.276,1.789
78.286,1.788
78.296,1.788
78.306,1.788
78.316,1.788
78.326,1.788
78.336,1.788
78.346,1.788
78.356,1.788
78.366,1.788
78.376,1.788
78.386,1.788
78.396,1.788
78.406,1.788
78.416,1.788
78.426,1.788
78.436,1.787
78.446,1.788
78.456,1.788
78.466,1.788
78.476,1.788
78.486,1.787
78.496,1.787
78.506,1.788
78.516,1.787
78.526,1.787
78.536,1.787
78.546,1.787
78.556,1.787
78.566,1.787
78.576,1.787
78.586,1.787
78.596,1.787
78.606,1.787
78.616,1.787
78.626,1.787
78.636,1.787
78.646,1.787
78.656,1.787
78.666,1.787
78.676,1.787
78.686,1.786
78.696,1.787
78.706,1.787
78.716,1.787
78.726,1.787
78.736,1.787
78.746,1.787
78.756,1.787
78.766,1.787
78.776,1.787
78.786,1.786
78.796,1.786
78.806,1.786
78.816,1.786
78.826,1.786
78.836,1.786
78.846,1.786
78.856,1.786
78.866,1.786
78.876,1.786
78.886,1.786
78.896,1.786
78.906,1.786
78.916,1.786
78.926,1.786
78.936,1.786
78.946,1.786
78.956,1.786
78.966,1.786
78.976,1.786
78.986,1.786
78.996,1.786
79.006,1.786
79.016,1.786
79.026,1.786
79.036,1.786
79.046,1.786
79.056,1.786
79.066,1.786
79.076,1.785
79.086,1.786
79.096,1.786
79.106,1.785
79.116,1.785
79.126,1.786
79.136,1.786
79.146,1.785
79.156,1.785
79.166,1.785
79.176,1.785
79.186,1.785
79.196,1.785
79.206,1.785
79.216,1.785
79.226,1.785
79.236,1.785
79.246,1.785
79.256,1.785
79.266,1.785
79.276,1.785
79.286,1.785
79.296,1.785
79.306,1.785
79.316,1.785
79.326,1.785
79.336,1.785
79.346,1.785
79.356,1.785
79.366,1.785
79.376,1.784
79.386,1.784
79.396,1.784
79.406,1.784
79.416,1.784
79.426,1.784
79.436,1.784
79.446,1.784
79.456,1.784
79.466,1.784
79.476,1.784
79.486,1.784
79.496,1.784
79.506,1.784
79.516,1.784
79.526,1.784
79.536,1.784
79.546,1.784
79.556,1.784
79.566,1.784
79.576,1.784
79.586,1.784
79.596,1.784
79.606,1.784
79.616,1.784
79.626,1.784
79.636,1.783
79.646,1.784
79.656,1.784
79.666,1.783
79.676,1.783
79.686,1.784
79.696,1.784
79.706,1.783
79.716,1.784
79.726,1.783
79.736,1.783
79.746,1.784
79.756,1.783
79.766,1.783
79.776,1.783
79.786,1.783
79.796,1.783
79.806,1.783
79.816,1.783
79.826,1.783
79.836,1.783
79.846,1.782
79.856,1.783
79.866,1.783
79.876,1.783
79.886,1.783
79.896,1.783
79.906,1.783
79.916,1.782
79.926,1.783
79.936,1.783
79.946,1.783
79.956,1.783
79.966,1.782
79.976,1.783
79.986,1.783
79.996,1.782
80.006,1.782
80.016,1.782
80.026,1.782
80.036,1.782
80.046,1.783
80.056,1.782
80.066,1.782
80.076,1.782
80.086,1.782
80.096,1.782
80.106,1.782
80.116,1.782
80.126,1.782
80.136,1.783
80.146,1.782
80.156,1.782
80.166,1.782
80.176,1.782
80.186,1.782
80.196,1.782
80.206,1.782
80.216,1.782
80.226,1.782
80.236,1.782
80.246,1.782
80.256,1.782
80.266,1.782
80.276,1.782
80.286,1.781
80.296,1.781
80.306,1.781
80.316,1.782
80.326,1.781
80.336,1.781
80.346,1.781
80.356,1.781
80.366,1.781
80.376,1.781
80.386,1.781
80.396,1.781
80.406,1.781
80.416,1.781
80.426,1.781
80.436,1.781
80.446,1.781
80.456,1.781
80.466,1.781
80.476,1.78
80.486,1.781
80.496,1.781
80.506,1.78
80.516,1.78
80.526,1.781
80.536,1.781
80.546,1.78
80.556,1.781
80.566,1.781
80.576,1.78
80.586,1.781
80.596,1.781
80.606,1.78
80.616,1.781
80.626,1.78
80.636,1.78
80.646,1.78
80.656,1.78
80.666,1.78
80.676,1.78
80.686,1.78
80.696,1.78
80.706,1.78
80.716,1.78
80.726,1.78
80.736,1.78
80.746,1.78
80.756,1.78
80.766,1.78
80.776,1.78
80.786,1.78
80.796,1.78
80.806,1.78
80.816,1.78
80.826,1.78
80.836,1.78
80.846,1.78
80.856,1.779
80.866,1.78
80.876,1.78
80.886,1.78
80.896,1.78
80.906,1.78
80.916,1.779
80.926,1.779
80.936,1.78
80.946,1.78
80.956,1.779
80.966,1.779
80.976,1.779
80.986,1.779
80.996,1.779
81.006,1.779
81.016,1.779
81.026,1.779
81.036,1.779
81.046,1.779
81.056,1.779
81.066,1.779
81.076,1.779
81.086,1.779
81.096,1.779
81.106,1.779
81.116,1.779
81.126,1.779
81.136,1.779
81.146,1.779
81.156,1.779
81.166,1.779
81.176,1.779
81.186,1.779
81.196,1.778
81.206,1.778
81.216,1.779
81.226,1.778
81.236,1.779
81.246,1.778
81.256,1.779
81.266,1.778
81.276,1.779
81.286,1.778
81.296,1.779
81.306,1.778
81.316,1.779
81.326,1.778
81.336,1.778
81.346,1.779
81.356,1.778
81.366,1.778
81.376,1.778
81.386,1.778
81.396,1.778
81.406,1.778
81.416,1.778
81.426,1.778
81.436,1.778
81.446,1.778
81.456,1.778
81.466,1.778
81.476,1.778
81.486,1.778
81.496,1.778
81.506,1.778
81.516,1.778
81.526,1.778
81.536,1.778
81.546,1.778
81.556,1.778
81.566,1.777
81.576,1.777
81.586,1.778
81.596,1.778
81.606,1.777
81.616,1.777
81.626,1.777
81.636,1.777
81.646,1.778
81.656,1.777
81.666,1.777
81.676,1.777
81.686,1.777
81.696,1.777
81.706,1.777
81.716,1.777
81.726,1.777
81.736,1.777
81.746,1.777
81.756,1.777
81.766,1.777
81.776,1.777
81.786,1.777
81.796,1.777
81.806,1.777
81.816,1.777
81.826,1.777
81.836,1.777
81.846,1.777
81.856,1.777
81.866,1.777
81.876,1.777
81.886,1.777
81.896,1.777
81.906,1.777
81.916,1.777
81.926,1.777
81.936,1.777
81.946,1.777
81.956,1.777
81.966,1.777
81.976,1.777
81.986,1.777
81.996,1.777
82.006,1.777
82.016,1.776
82.026,1.777
82.036,1.776
82.046,1.776
82.056,1.777
82.066,1.777
82.076,1.776
82.086,1.777
82.096,1.776
82.106,1.776
82.116,1.776
82.126,1.777
82.136,1.776
82.146,1.776
82.156,1.777
82.166,1.776
82.176,1.776
82.186,1.776
82.196,1.776
82.206,1.776
82.216,1.776
82.226,1.776
82.236,1.776
82.246,1.776
82.256,1.776
82.266,1.776
82.276,1.776
82.286,1.776
82.296,1.776
82.306,1.775
82.316,1.776
82.326,1.776
82.336,1.776
82.346,1.776
82.356,1.775
82.366,1.775
82.376,1.776
82.386,1.776
82.396,1.775
82.406,1.775
82.416,1.775
82.426,1.775
82.436,1.776
82.446,1.775
82.456,1.775
82.466,1.775
82.476,1.775
82.486,1.775
82.496,1.775
82.506,1.775
82.516,1.775
82.526,1.775
82.536,1.775
82.546,1.775
82.556,1.775
82.566,1.775
82.576,1.775
82.586,1.775
82.596,1.775
82.606,1.775
82.616,1.775
82.626,1.775
82.636,1.774
82.646,1.774
82.656,1.775
82.666,1.775
82.676,1.775
82.686,1.775
82.696,1.775
82.706,1.775
82.716,1.775
82.726,1.774
82.736,1.774
82.746,1.774
82.756,1.774
82.766,1.774
82.776,1.774
82.786,1.774
82.796,1.774
82.806,1.775
82.816,1.774
82.826,1.774
82.836,1.775
82.846,1.774
82.856,1.774
82.866,1.774
82.876,1.774
82.886,1.774
82.896,1.774
82.906,1.774
82.916,1.774
82.926,1.773
82.936,1.774
82.946,1.774
82.956,1.774
82.966,1.773
82.976,1.773
82.986,1.774
82.996,1.774
83.006,1.774
83.016,1.774
83.026,1.774
83.036,1.773
83.046,1.774
83.056,1.774
83.066,1.773
83.076,1.773
83.086,1.774
83.096,1.773
83.106,1.773
83.116,1.773
83.126,1.773
83.136,1.773
83.146,1.773
83.156,1.773
83.166,1.773
83.176,1.773
83.186,1.773
83.196,1.773
83.206,1.773
83.216,1.773
83.226,1.773
83.236,1.773
83.246,1.773
83.256,1.773
83.266,1.773
83.276,1.773
83.286,1.773
83.296,1.773
83.306,1.773
83.316,1.773
83.326,1.773
83.336,1.773
83.346,1.772
83.356,1.773
83.366,1.773
83.376,1.772
83.386,1.773
83.396,1.773
83.406,1.773
83.416,1.773
83.426,1.773
83.436,1.773
83.446,1.772
83.456,1.773
83.466,1.772
83.476,1.773
83.486,1.772
83.496,1.772
83.506,1.772
83.516,1.772
83.526,1.772
83.536,1.772
83.546,1.772
83.556,1.772
83.566,1.772
83.576,1.772
83.586,1.772
83.596,1.772
83.606,1.772
83.616,1.772
83.626,1.772
83.636,1.772
83.646,1.772
83.656,1.772
83.666,1.772
83.676,1.771
83.686,1.772
83.696,1.772
83.706,1.771
83.716,1.772
83.726,1.771
83.736,1.772
83.746,1.771
83.756,1.771
83.766,1.772
83.776,1.771
83.786,1.771
83.796,1.772
83.806,1.771
83.816,1.772
83.826,1.771
83.836,1.772
83.846,1.771
83.856,1.771
83.866,1.771
83.876,1.771
83.886,1.771
83.896,1.771
83.906,1.771
83.916,1.771
83.926,1.771
83.936,1.771
83.946,1.771
83.956,1.771
83.966,1.771
83.976,1.771
83.986,1.771
83.996,1.771
84.006,1.771
84.016,1.771
84.026,1.77
84.036,1.771
84.046,1.771
84.056,1.77
84.066,1.771
84.076,1.77
84.086,1.771
84.096,1.771
84.106,1.77
84.116,1.77
84.126,1.77
84.136,1.77
84.146,1.771
84.156,1.77
84.166,1.77
84.176,1.77
84.186,1.77
84.196,1.771
84.206,1.77
84.216,1.77
84.226,1.77
84.236,1.77
84.246,1.77
84.256,1.77
84.266,1.77
84.276,1.77
84.286,1.77
84.296,1.77
84.306,1.77
84.316,1.77
84.326,1.77
84.336,1.77
84.346,1.77
84.356,1.77
84.366,1.77
84.376,1.769
84.386,1.77
84.396,1.769
84.406,1.77
84.416,1.77
84.426,1.77
84.436,1.77
84.446,1.769
84.456,1.77
84.466,1.769
84.476,1.77
84.486,1.769
84.496,1.77
84.506,1.769
84.516,1.769
84.526,1.769
84.536,1.769
84.546,1.769
84.556,1.769
84.566,1.769
84.576,1.769
84.586,1.769
84.596,1.769
84.606,1.769
84.616,1.769
84.626,1.769
84.636,1.769
84.646,1.769
84.656,1.769
84.666,1.769
84.676,1.769
84.686,1.769
84.696,1.769
84.706,1.769
84.716,1.769
84.726,1.769
84.736,1.769
84.746,1.769
84.756,1.769
84.766,1.769
84.776,1.769
84.786,1.769
84.796,1.769
84.806,1.769
84.816,1.768
84.826,1.769
84.836,1.768
84.846,1.769
84.856,1.769
84.866,1.768
84.876,1.768
84.886,1.768
84.896,1.768
84.906,1.768
84.916,1.768
84.926,1.768
84.936,1.768
84.946,1.768
84.956,1.768
84.966,1.768
84.976,1.768
84.986,1.768
84.996,1.768
85.006,1.768
85.016,1.768
85.026,1.768
85.036,1.768
85.046,1.768
85.056,1.768
85.066,1.768
85.076,1.768
85.086,1.768
85.096,1.768
85.106,1.768
85.116,1.767
85.126,1.768
85.136,1.768
85.146,1.767
85.156,1.768
85.166,1.768
85.176,1.768
85.186,1.768
85.196,1.767
85.206,1.767
85.216,1.768
85.226,1.767
85.236,1.767
85.246,1.768
85.256,1.767
85.266,1.767
85.276,1.767
85.286,1.767
85.296,1.767
85.306,1.768
85.316,1.767
85.326,1.767
85.336,1.767
85.346,1.767
85.356,1.767
85.366,1.767
85.376,1.767
85.386,1.767
85.396,1.767
85.406,1.767
85.416,1.767
85.426,1.767
85.436,1.767
85.446,1.767
85.456,1.767
85.466,1.767
85.476,1.767
85.486,1.767
85.496,1.766
85.506,1.767
85.516,1.767
85.526,1.766
85.536,1.766
85.546,1.767
85.556,1.767
85.566,1.766
85.576,1.766
85.586,1.767
85.596,1.766
85.606,1.766
85.616,1.767
85.626,1.767
85.636,1.766
85.646,1.766
85.656,1.766
85.666,1.766
85.676,1.766
85.686,1.766
85.696,1.766
85.706,1.766
85.716,1.766
85.726,1.766
85.736,1.766
85.746,1.766
85.756,1.766
85.766,1.766
85.776,1.766
85.786,1.766
85.796,1.766
85.806,1.766
85.816,1.766
85.826,1.765
85.836,1.766
85.846,1.765
85.856,1.766
85.866,1.766
85.876,1.766
85.886,1.766
85.896,1.766
85.906,1.766
85.916,1.766
85.926,1.766
85.936,1.766
85.946,1.766
85.956,1.765
85.966,1.766
85.976,1.766
85.986,1.766
85.996,1.765
86.006,1.765
86.016,1.765
86.026,1.766
86.036,1.765
86.046,1.765
86.056,1.765
86.066,1.765
86.076,1.765
86.086,1.766
86.096,1.765
86.106,1.765
86.116,1.766
86.126,1.765
86.136,1.765
86.146,1.765
86.156,1.765
86.166,1.765
86.176,1.765
86.186,1.765
86.196,1.765
86.206,1.765
86.216,1.765
86.226,1.765
86.236,1.765
86.246,1.765
86.256,1.765
86.266,1.765
86.276,1.765
86.286,1.765
86.296,1.765
86.306,1.765
86.316,1.765
86.326,1.765
86.336,1.764
86.346,1.765
86.356,1.765
86.366,1.764
86.376,1.764
86.386,1.765
86.396,1.765
86.406,1.765
86.416,1.764
86.426,1.764
86.436,1.764
86.446,1.764
86.456,1.764
86.466,1.764
86.476,1.764
86.486,1.764
86.496,1.764
86.506,1.764
86.516,1.764
86.526,1.764
86.536,1.764
86.546,1.764
86.556,1.764
86.566,1.764
86.576,1.764
86.586,1.764
86.596,1.764
86.606,1.764
86.616,1.764
86.626,1.764
86.636,1.764
86.646,1.764
86.656,1.764
86.666,1.764
86.676,1.764
86.686,1.764
86.696,1.764
86.706,1.764
86.716,1.764
86.726,1.764
86.736,1.764
86.746,1.764
86.756,1.764
86.766,1.764
86.776,1.764
86.786,1.764
86.796,1.763
86.806,1.763
86.816,1.764
86.826,1.764
86.836,1.763
86.846,1.764
86.856,1.764
86.866,1.763
86.876,1.764
86.886,1.763
86.896,1.764
86.906,1.764
86.916,1.763
86.926,1.763
86.936,1.763
86.946,1.763
86.956,1.763
86.966,1.764
86.976,1.763
86.986,1.764
86.996,1.763
87.006,1.763
87.016,1.763
87.026,1.763
87.036,1.763
